factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size_growth,orig_all,2013-12-31,mix,-0.025599795115854834,-0.026655395337812693,-0.021577542493288214,-0.021679755824676405,1.0673588214457055,1.0372666209892947
size_growth,orig_all,2014-01-30,mix,0.06740142166897752,0.06624507012883618,0.020549644715285195,0.020412563136531947,1.1393003234420704,1.1059804210390314
size_growth,orig_all,2014-02-28,mix,-0.007219126328764774,-0.008294638941908627,-0.008652457547802167,-0.008741688175737838,1.1310755704807396,1.0968067127696925
size_growth,orig_all,2014-03-31,bear,-0.06581144084291214,-0.06682347844866565,-0.046968455278212785,-0.047063700884171444,1.0566378574851834,1.0235142730365752
size_growth,orig_all,2014-04-30,mix,-0.028413479070656198,-0.02946603113499624,-0.010651109754727417,-0.010761749849515057,1.026615099836265,0.9933553696001663
size_growth,orig_all,2014-05-30,mix,0.01994081971002699,0.018835883822007737,0.010972066353171942,0.010900420001249023,1.0470866464536914,1.0120660959359227
size_growth,orig_all,2014-06-30,mix,0.047167137560659135,0.04603270649496838,0.029855351554867706,0.0297430066038169,1.096474726344902,1.0586542374836496
size_growth,orig_all,2014-07-31,mix,0.012467640501746589,0.011370800557869654,0.02975079253876335,0.029605117373192602,1.1101451790522212,1.0706919836778197
size_growth,orig_all,2014-08-29,mix,0.041127396885212684,0.039999508871920275,0.02411699292034302,0.02402748937687349,1.1558025604313074,1.1135191371780346
size_growth,orig_all,2014-09-30,mix,0.0948585144550468,0.09367241773105395,0.06537408988059136,0.06523603000575373,1.2654402743171607,1.2178251669472984
size_growth,orig_all,2014-10-31,mix,0.005489511599601039,0.004400231295368151,0.0039532578122177,0.0038716791796542527,1.272386923381627,1.2231838793591867
size_growth,orig_all,2014-11-28,mix,0.06400223780837387,0.06284956871741465,0.05510004896454472,0.054973485336168304,1.353822533836163,1.3000604586390057
size_growth,orig_all,2014-12-31,mix,0.003953124208542941,0.00286550832398369,0.04643606509379176,0.04616113294401014,1.3591743624687416,1.3037857927049177
size_growth,orig_all,2015-01-30,bull,0.049274361584534,0.048137647692817254,0.042337215328560905,0.04215705990687879,1.4261468114614546,1.3665469738610474
size_growth,orig_all,2015-02-27,bull,0.06839453491807901,0.06723710750525114,0.06362393436501676,0.06352718806553659,1.5236874593562622,1.4584296396535184
size_growth,orig_all,2015-03-31,bull,0.16893075119041878,0.16766440954329576,0.15763540268325477,0.15739714672382754,1.7810851264447363,1.7029563840464672
size_growth,orig_all,2015-04-30,bull,0.14841623502342707,0.14717211743548497,0.12464922385342292,0.12440671931297409,2.0454270751678885,1.9535840809868628
size_growth,orig_all,2015-05-29,bull,0.1744666320051309,0.17319429315379198,0.18405085140015026,0.18370946259865217,2.4022858479845355,2.2919336950098828
size_growth,orig_all,2015-06-30,bull,-0.137612563655146,-0.13854681671118618,-0.1258220986254803,-0.12607710826044882,2.0717011338109073,1.974393577453157
size_growth,orig_all,2015-07-31,bull,-0.16347433147301524,-0.1643805676139195,-0.1235450734718402,-0.1237625405382976,1.7330311759492814,1.6498416404981298
size_growth,orig_all,2015-08-31,bull,-0.1306736350207224,-0.13161540524944992,-0.11215936850078032,-0.11232829966565905,1.5065696925837517,1.432697064386551
size_growth,orig_all,2015-09-30,bull,0.0050008317245632495,0.003912080823528452,-0.0014172930416975833,-0.0015572268760054575,1.5141037940976902,1.4383018910980632
